,Unnamed: 0,código de videojuegos,genres,title,specs,price,release_year,sentiment_analysis
1995,1995,344850,indie,big pharma,Single-player,24.99,2015,2
1996,1996,344860,adventure,crystal story ii,Single-player,2.99,2015,2
1997,1997,345180,action,victor vran arpg,Single-player,19.99,2015,2
1998,1998,345200,action,tasty blue,Single-player,5.99,2015,2
1999,1999,345350,rpg,lightning returns™: final fantasy® xiii,Single-player,19.99,2015,2
2000,2000,345390,adventure,kings quest,Single-player,24.99,2015,2
2001,2001,345440,action,vapour,Single-player,9.99,2015,0
2002,2002,345580,action,universal combat ce,Single-player,9.99,2015,0
2003,2003,345610,adventure,the fruit of grisaia,Single-player,39.99,2015,2
2004,2004,345650,free to play,without within,Single-player,0.0,2015,0
2005,2005,345820,action,shantae and the pirates curse,Single-player,19.99,2015,2
2006,2006,346010,indie,besiege,Single-player,7.99,2015,2
2007,2007,346110,action,ark: survival evolved,Single-player,59.99,2017,2
2008,2008,346120,action,boring man - online tactical stickman combat,Multi-player,0.0,2014,2
2009,2009,346180,action,david.,Single-player,1.99,2014,2
2010,2010,346250,adventure,the old tree,Single-player,0.0,2012,2
2011,2011,346330,action,brainbread 2,Single-player,0.0,2016,1
2012,2012,346370,action,into the war,Multi-player,0.0,2015,0
2013,2013,346560,adventure,hero of the kingdom ii,Single-player,7.99,2015,2
2014,2014,346610,indie,racecraft,Single-player,19.99,2016,0
2015,2015,346900,casual,adventure capitalist,Single-player,0.0,2015,0
2016,2016,346940,adventure,shadowrun: hong kong - extended edition,Single-player,19.99,2015,2
2017,2017,347560,adventure,terra incognita ~ chapter one: the descendant,Single-player,0.99,2015,2
2018,2018,347610,casual,hidden object bundle 4 in 1,Single-player,7.99,2014,2
2019,2019,347620,adventure,gaokao.love.100days,Single-player,9.99,2015,1
2020,2020,347670,action,karate master 2 knock down blow,Single-player,9.99,2015,0
2021,2021,347830,rpg,fairy fencer f,Single-player,29.99,2015,2
2022,2022,348290,simulation,hospital manager,Single-player,4.99,2014,2
2023,2023,348340,casual,siege wars,Single-player,1.99,2015,0
2024,2024,348380,adventure,the interview,Single-player,1.99,2015,0
2025,2025,348460,action,bierzerkers,Single-player,4.99,2016,1
2026,2026,348470,action,samurai warriors 4-ii,Single-player,49.99,2015,2
2027,2027,348490,action,beyond sol,Single-player,9.99,2015,2
2028,2028,348620,adventure,voices from the sea,Single-player,4.99,2014,2
2029,2029,348670,action,immune - true survival,Multi-player,0.99,2015,2
2030,2030,348710,action,saint seiya: soldiers soul,Single-player,49.99,2015,2
2031,2031,349040,action,naruto shippuden: ultimate ninja storm 4,Single-player,29.99,2016,1
2032,2032,349100,action,notrium,Single-player,1.99,2003,0
2033,2033,349220,adventure,the black watchmen,Single-player,9.99,2015,2
2034,2034,349480,action,modular combat,Multi-player,0.0,2008,2
2035,2035,349580,action,burstfire,Multi-player,0.0,2015,1
2036,2036,349650,adventure,tokyo hosto,Single-player,4.99,2013,0
2037,2037,349700,action,romeros aftermath,Multi-player,0.0,2015,1
2038,2038,349720,casual,audition online,Single-player,0.0,2007,0
2039,2039,349740,adventure,shelter 2 soundtrack,Single-player,2.99,2015,1
2040,2040,350080,action,wolfenstein: the old blood,Single-player,19.99,2015,2
2041,2041,350150,action,scraps: modular vehicle combat,Single-player,14.99,2015,0
2042,2042,350220,action,dead sea,Single-player,4.99,2015,1
2043,2043,350310,action,bladestorm: nightmare,Single-player,59.99,2015,0
2044,2044,350600,action,bios,Single-player,14.99,2016,2
2045,2045,350810,action,pixel puzzles 2: anime,Single-player,9.99,2015,2
2046,2046,350970,action,planet of the eyes,Single-player,9.99,2015,0
2047,2047,351050,simulation,cricket captain 2015,Single-player,9.99,2015,1
2048,2048,351090,casual,regency solitaire,Single-player,9.99,2015,2
2049,2049,351140,action,rustbucket rumble,Multi-player,0.0,2015,2
2050,2050,351290,action,survival: postapocalypse now,Multi-player,4.99,2015,0
2051,2051,351510,casual,quiplash,Multi-player,9.99,2015,2
2052,2052,351640,action,eternal senia,Single-player,0.0,2015,2
2053,2053,351700,indie,unreal world,Single-player,10.99,2016,2
2054,2054,351710,rpg,hyperdimension neptunia re;birth2: sisters generation / 超次次元ゲイム ネプテューヌre;birth2,Single-player,29.99,2015,2
2055,2055,351730,adventure,on my own,Single-player,4.99,2016,2
2056,2056,351790,adventure,invisible apartment,Single-player,23.96,2015,2
2057,2057,351800,adventure,dev guy,Single-player,0.0,2015,1
2058,2058,351900,indie,pregnancy,Single-player,1.99,2015,2
2059,2059,351970,rpg,tales of zestiria,Single-player,49.99,2015,2
2060,2060,351990,casual,riff racer - race your music!,Single-player,9.99,2016,2
2061,2061,352010,adventure,beach bounce,Single-player,7.99,2015,2
2062,2062,352130,indie,locoland,Single-player,4.99,2003,2
2063,2063,352190,strategy,spirit of war,Single-player,9.99,2015,2
2064,2064,352400,action,lego® jurassic world,Single-player,19.99,2015,2
2065,2065,352460,action,dead realm,Multi-player,14.99,2015,2
2066,2066,352520,adventure,the silent age,Single-player,9.99,2015,2
2067,2067,352700,action,subspace continuum,Online Multi-Player,0.0,2015,2
2068,2068,352950,action,better late than dead,Single-player,14.99,2016,2
2069,2069,352960,action,star horizon,Single-player,4.99,2015,2
2070,2070,353090,action,chicken invaders 5,Single-player,4.99,2015,2
2071,2071,353130,action,time of dragons,Multi-player,0.0,2016,2
2072,2072,353270,rpg,hyperdimension neptunia re;birth3 v generation / 神次次元ゲイム ネプテューヌre;birth3 v century,Single-player,29.99,2015,1
2073,2073,353330,indie,love at first sight,Single-player,9.99,2015,2
2074,2074,353360,free to play,how do you do it?,Single-player,0.0,2014,2
2075,2075,353560,adventure,plug &amp; play,Single-player,2.99,2015,2
2076,2076,353640,casual,train valley,Single-player,9.99,2015,2
2077,2077,354140,action,five nights at freddys 3,Single-player,7.99,2015,0
2078,2078,354160,racing,wrc 5 fia world rally championship,Single-player,39.99,2015,0
2079,2079,354240,casual,"please,don’t touch anything",Single-player,4.99,2015,2
2080,2080,354290,action,lovebeat,Single-player,0.0,2016,2
2081,2081,354380,action,assassin’s creed® chronicles: china,Single-player,9.99,2015,0
2082,2082,354400,action,tadpole treble,Single-player,4.99,2016,2
2083,2083,354430,action,star wars™ - x-wing special edition,Single-player,9.99,1994,2
2084,2084,354640,free to play,the settlers online,Single-player,0.0,2010,2
2085,2085,355150,adventure,gravilon,Single-player,1.99,2015,2
2086,2086,355180,action,codename cure,Single-player,0.0,2017,0
2087,2087,355250,action,star wars™: tie fighter special edition,Single-player,9.99,1994,0
2088,2088,355840,action,survarium,Multi-player,0.0,2015,0
2089,2089,355950,strategy,age of empires ii hd: the african kingdoms,Single-player,9.99,2015,0
2090,2090,356070,action,commander cool 2,Single-player,2.99,2015,2
2091,2091,356310,action,metal slug defense,Single-player,0.0,2015,2
2092,2092,356380,adventure,orbit hd,Single-player,0.99,2015,2
2093,2093,356500,action,star wars™ galactic battlegrounds saga,Single-player,5.99,2001,0
2094,2094,356510,action,soccer rage,Single-player,9.99,2015,1
2095,2095,356520,adventure,port of call,Single-player,0.0,2015,2
2096,2096,356570,action,party hard,Single-player,12.89,2015,2
2097,2097,356670,action,spookys jump scare mansion,Single-player,0.0,2015,2
2098,2098,357030,action,excubitor,Single-player,14.99,2016,2
2099,2099,357070,action,ubermosh,Single-player,0.99,2015,2
2100,2100,357330,action,space beast terror fright,Single-player,14.99,2015,1
2101,2101,357340,action,cobalt,Single-player,14.99,2016,2
2102,2102,357480,casual,frozen free fall: snowball fight,Single-player,0.0,2015,2
2103,2103,357600,casual,unium,Single-player,1.99,2015,0
2104,2104,357650,action,project explore,Single-player,4.99,2017,2
2105,2105,357900,adventure,make it indie!,Single-player,0.99,2015,0
2106,2106,358090,adventure,d4: dark dreams don’t die -season one-,Single-player,14.99,2015,2
2107,2107,358130,adventure,the curious expedition,Single-player,14.99,2016,1
2108,2108,358250,action,cosmos cosmic adventure,Single-player,4.99,1992,2
2109,2109,358260,action,crystal caves,Single-player,4.99,1991,2
2110,2110,358290,action,hocus pocus,Single-player,4.99,1994,2
2111,2111,358340,action,word rescue,Single-player,4.99,1992,2
2112,2112,358960,action,canabalt,Single-player,2.99,2015,2
2113,2113,359040,adventure,the music machine,Single-player,4.99,2015,2
2114,2114,359050,action,shower with your dad simulator 2015: do you still shower with your dad,Single-player,0.99,2015,0
2115,2115,359550,action,tom clancys rainbow six® siege,Single-player,14.99,2015,0
2116,2116,359800,free to play,copa petrobras de marcas,Single-player,0.0,2014,1
2117,2117,359870,rpg,final fantasy x/x-2 hd remaster,Single-player,29.99,2016,2
2118,2118,360170,action,how to survive 2,Single-player,14.99,2016,2
2119,2119,360550,indie,cursed sight,Single-player,5.99,2015,0
2120,2120,360640,casual,12 labours of hercules ii: the cretan bull,Single-player,2.99,2015,1
2121,2121,360730,free to play,cards and castles,Single-player,0.0,2015,2
2122,2122,360740,action,downwell,Single-player,2.99,2015,2
2123,2123,360870,casual,ultimate tic-tac-toe,Single-player,0.0,2015,2
2124,2124,360940,action,the mean greens - plastic warfare,Multi-player,9.99,2015,0
2125,2125,361280,indie,turmoil,Single-player,9.99,2016,2
2126,2126,361630,action,404sight,Single-player,0.0,2015,2
2127,2127,361800,indie,tree of life,Multi-player,19.99,2017,2
2128,2128,362410,adventure,adams venture chronicles,Single-player,9.99,2015,0
2129,2129,362620,indie,software inc.,Single-player,13.99,2015,2
2130,2130,362680,adventure,fran bow,Single-player,14.99,2015,2
2131,2131,362810,action,fighties,Single-player,4.99,2015,0
2132,2132,362890,action,black mesa,Single-player,19.99,2015,2
2133,2133,362930,racing,garfield kart,Single-player,4.99,2013,1
2134,2134,363270,action,o3dx,Single-player,7.99,2016,1
2135,2135,363360,action,interstellar rift,Single-player,14.99,2015,2
2136,2136,363480,action,grave prosperity: redux- part 1,Single-player,0.0,2015,2
2137,2137,363490,action,escape machines,Single-player,0.99,2015,2
2138,2138,363680,strategy,battlefleet gothic: armada,Single-player,39.99,2016,0
2139,2139,363890,design &amp; illustration,rpg maker mv,Steam Trading Cards,79.99,2015,2
2140,2140,363970,adventure,clicker heroes,Single-player,0.0,2015,2
2141,2141,364050,action,face it - a game to fight inner demons,Single-player,3.99,2017,2
2142,2142,364360,action,total war: warhammer,Single-player,59.99,2016,0
2143,2143,364390,adventure,downfall,Single-player,10.99,2016,2
2144,2144,364420,action,roguelands,Single-player,9.99,2015,0
2145,2145,364450,indie,freshman year,Single-player,0.0,2015,2
2146,2146,364510,action,transcendence,Single-player,8.99,2015,2
2147,2147,364690,action,super distro,Single-player,0.99,2015,0
2148,2148,365300,action,transmissions: element 120,Single-player,0.0,2016,2
2149,2149,365450,indie,hacknet,Single-player,9.99,2015,1
2150,2150,365590,action,tom clancy’s the division™,Single-player,49.99,2016,2
2151,2151,365660,action,olliolli2: welcome to olliwood,Single-player,14.99,2015,2
2152,2152,365810,action,flying tigers: shadows over china,Single-player,15.99,2017,2
2153,2153,365900,adventure,pixel dungeon,Single-player,4.99,2015,0
2154,2154,366040,action,iggys egg adventure,Single-player,4.99,2015,2
2155,2155,366160,action,hounds : the last hope,Multi-player,0.0,2016,2
2156,2156,366220,adventure,wurm unlimited,Single-player,29.99,2015,0
2157,2157,366440,action,savage resurrection,Multi-player,0.0,2016,2
2158,2158,366760,casual,adorables,Single-player,2.99,2016,2
2159,2159,366890,action,zombie zoeds,Single-player,4.99,2015,0
2160,2160,367010,adventure,vernons legacy,Single-player,11.99,2016,2
2161,2161,367030,casual,lootfest,Single-player,0.99,2015,0
2162,2162,367120,casual,seduce me the otome,Single-player,0.0,2015,2
2163,2163,367240,action,avenging angel,Single-player,9.99,2015,0
2164,2164,367270,action,angels fall first,Single-player,17.99,2015,1
2165,2165,367300,action,pixel star,Single-player,2.99,2015,2
2166,2166,367340,action,fleetcomm,Single-player,9.99,2016,1
2167,2167,367450,indie,poly bridge,Single-player,11.99,2016,2
2168,2168,367500,action,dragons dogma: dark arisen,Single-player,29.99,2016,1
2169,2169,367570,action,oo,Single-player,0.99,2015,2
2170,2170,367580,casual,hook,Single-player,0.99,2015,0
2171,2171,367670,utilities,controller companion,Full controller support,2.99,2015,2
2172,2172,367780,action,aeros quest,Single-player,4.99,2015,2
2173,2173,368230,indie,kingdom: classic,Single-player,4.99,2015,0
2174,2174,368340,rpg,crosscode,Single-player,19.99,2015,2
2175,2175,368360,adventure,60 seconds!,Single-player,9.99,2015,2
2176,2176,368500,action,assassins creed® syndicate,Single-player,39.99,2015,2
2177,2177,368720,action,sirius online,Single-player,9.99,2015,0
2178,2178,368730,action,no time to explain remastered,Single-player,14.99,2015,1
2179,2179,368740,action,obliteracers,Single-player,14.99,2016,2
2180,2180,368860,action,garbage day,Single-player,14.99,2016,2
2181,2181,368990,action,despair,Single-player,0.99,2015,2
2182,2182,369040,action,yargis - space melee,Single-player,9.99,2015,2
2183,2183,369060,action,amygdala,Single-player,9.99,2015,2
2184,2184,369070,action,slain: back from hell,Single-player,12.99,2016,0
2185,2185,369290,adventure,airport madness: world edition,Single-player,9.99,2015,2
2186,2186,369300,adventure,adventure time: finn and jake investigations,Single-player,9.99,2015,2
2187,2187,369400,casual,let the cat in,Single-player,0.0,2015,2
2188,2188,369580,casual,notgtav,Single-player,2.99,2015,2
2189,2189,370020,action,templar battleforce,Single-player,9.99,2015,2
2190,2190,370040,indie,lilly and sasha: nexus of souls,Single-player,4.99,2015,2
2191,2191,370150,casual,loop: a tranquil puzzle game,Single-player,4.99,2015,2
2192,2192,370190,action,ruzh delta z,Single-player,0.0,2015,2
2193,2193,370240,sports,nba 2k16,Single-player,59.99,2015,2
2194,2194,370280,adventure,season of 12 colors,Single-player,2.99,2016,2
2195,2195,370360,indie,tis-100,Single-player,6.99,2015,2
2196,2196,370480,action,pixel galaxy,Single-player,9.99,2015,2
2197,2197,370780,adventure,fated souls,Single-player,9.99,2015,1
2198,2198,371100,action,waste walkers,Single-player,9.99,2015,2
2199,2199,371190,simulation,making history: the calm and the storm gold edition,Single-player,4.99,2008,2
2200,2200,371200,indie,halcyon 6: starbase commander,Single-player,14.99,2016,2
2201,2201,371420,indie,teddy floppy ear - the race,Single-player,4.99,2015,1
2202,2202,371500,action,grey cubes,Single-player,0.99,2015,1
2203,2203,371660,action,far cry® primal,Single-player,49.99,2016,2
2204,2204,372000,free to play,tree of savior (english ver.),MMO,0.0,2016,2
2205,2205,372210,action,spooky cats,Single-player,2.99,2015,1
2206,2206,372540,action,the lost mythologies,Single-player,0.0,2016,2
2207,2207,372800,adventure,rpg mo,Multi-player,0.0,2015,2
2208,2208,373180,action,kung fury: street rage,Single-player,2.99,2015,2
2209,2209,373360,action,cast of the seven godsends - redux,Single-player,6.99,2015,2
2210,2210,373390,adventure,contradiction - spot the liar!,Single-player,9.99,2015,2
2211,2211,373420,adventure,divinity: original sin - enhanced edition,Single-player,39.99,2015,2
2212,2212,373770,indie,lieat,Single-player,2.99,2016,2
2213,2213,374040,action,portal knights,Single-player,19.99,2017,2
2214,2214,374090,action,winter sports trilogy super pack,Single-player,6.99,2007,1
2215,2215,374320,action,dark souls™ iii,Single-player,59.99,2016,2
2216,2216,374450,strategy,cheats 4 hire,Single-player,4.99,2015,2
2217,2217,374670,action,ember strike,Single-player,0.0,2016,1
2218,2218,374950,adventure,adventure lib,Single-player,1.99,2015,0
2219,2219,375030,action,korwin the game,Single-player,1.99,2015,1
2220,2220,375040,action,death tractor,Single-player,3.99,2015,2
2221,2221,375220,casual,bitweb,Single-player,0.0,2015,1
2222,2222,375460,adventure,16bit trader,Single-player,2.99,2015,0
2223,2223,375510,adventure,new kind of adventure,Single-player,0.99,2015,2
2224,2224,375600,action,air brawl,Multi-player,0.0,2015,2
2225,2225,375820,casual,human resource machine,Single-player,9.99,2015,2
2226,2226,375910,simulation,anno 2205™,Single-player,39.99,2015,2
2227,2227,375950,casual,viridi,Single-player,0.0,2015,2
2228,2228,376210,action,the isle,Multi-player,19.99,2015,2
2229,2229,376300,action,guilty gear xrd -sign-,Single-player,29.99,2015,2
2230,2230,376560,adventure,big fish legend,Single-player,6.99,2015,2
2231,2231,376570,free to play,wildstar,Online Multi-Player,0.0,2014,2
2232,2232,376770,casual,big thinkers 1st grade,Single-player,6.99,2015,2
2233,2233,376870,adventure,minecraft: story mode - a telltale games series,Single-player,24.99,2015,2
2234,2234,376920,action,tiki man,Single-player,0.99,2015,2
2235,2235,377140,action,hide &amp; hold out - h2o,Online Multi-Player,17.99,2016,2
2236,2236,377160,rpg,fallout 4,Single-player,29.99,2015,2
2237,2237,377860,action,mushihimesama,Single-player,19.99,2015,2
2238,2238,378370,action,nomad,Single-player,0.0,2015,0
2239,2239,378580,action,untamed: life of a cougar,Single-player,14.99,2015,2
2240,2240,378660,adventure,blues and bullets,Single-player,4.99,2015,1
2241,2241,378720,indie,thea: the awakening,Single-player,19.99,2015,2
2242,2242,378850,action,galagans island: reprymian rising,Single-player,1.99,2015,0
2243,2243,378930,action,pesadelo - regressão,Single-player,5.99,2016,1
2244,2244,379720,action,doom,Single-player,29.99,2016,1
2245,2245,379980,adventure,panzermadels: tank dating simulator,Single-player,9.99,2016,2
2246,2246,380580,action,spacecorn,Single-player,0.99,2012,0
2247,2247,380600,free to play,fishing planet,Single-player,0.0,2015,2
2248,2248,380840,action,teeworlds,Multi-player,0.0,2007,2
2249,2249,380860,action,barbara-ian,Single-player,5.99,2017,2
2250,2250,381120,adventure,shoppe keep,Single-player,9.99,2016,2
2251,2251,381560,casual,epic cards battle(tcg),Single-player,0.0,2015,0
2252,2252,381850,adventure,my paper boat,Single-player,4.99,2015,2
2253,2253,381990,free to play,dragon saga,Single-player,0.0,2010,0
2254,2254,382050,action,eon altar,Single-player,4.99,2016,0
2255,2255,382490,action,relic hunters zero,Single-player,0.0,2015,1
2256,2256,382890,rpg,final fantasy v,Single-player,15.99,2015,2
2257,2257,383120,adventure,empyrion - galactic survival,Single-player,19.99,2015,2
2258,2258,383150,action,dead island definitive edition,Single-player,19.99,2016,0
2259,2259,383180,action,dead island: riptide definitive edition,Single-player,19.99,2016,0
2260,2260,383230,action,dungeon souls,Single-player,12.99,2016,2
2261,2261,383270,adventure,hue,Single-player,14.99,2016,2
2262,2262,383580,action,flesh eaters,Single-player,1.99,2016,2
2263,2263,383750,action,funk of titans,Single-player,6.99,2015,0
2264,2264,383790,action,the ship: remasted,Multi-player,19.99,2016,2
2265,2265,383870,adventure,firewatch,Single-player,19.99,2016,2
2266,2266,383980,indie,rivals of aether,Single-player,14.99,2017,1
2267,2267,384000,action,cross of the dutchman,Single-player,8.99,2015,2
2268,2268,384110,action,pathologic classic hd,Single-player,12.99,2015,0
2269,2269,384150,action,terablaster,Single-player,0.0,2015,2
2270,2270,384180,free to play,prominence poker,Single-player,0.0,2016,2
2271,2271,384190,action,abzu,Single-player,19.99,2016,2
2272,2272,384300,utilities,cpucores :: maximize your fps,Steam Achievements,14.99,2015,2
2273,2273,384310,adventure,dead in bermuda,Single-player,14.99,2015,2
2274,2274,384360,casual,fingered,Single-player,1.87,2015,2
2275,2275,384490,action,necropolis: brutal edition,Single-player,29.99,2016,2
2276,2276,384500,action,zombie party,Single-player,9.99,2016,2
2277,2277,384630,adventure,aviary attorney,Single-player,14.99,2015,2
2278,2278,384980,casual,battle for blood - epic battles within 30 seconds!,Single-player,0.0,2015,2
2279,2279,385240,simulation,ultimate arena,Single-player,2.99,2016,0
2280,2280,385260,free to play,lamia must die,Single-player,0.0,2014,2
2281,2281,385270,action,jet racing extreme,Single-player,3.99,2015,2
2282,2282,385330,adventure,stray cat crossing,Single-player,2.99,2015,2
2283,2283,385530,free to play,астролорды: облако оорта,Single-player,0.0,2015,2
2284,2284,385710,action,ink,Single-player,4.99,2015,2
2285,2285,385730,simulation,wwe 2k16,Single-player,49.99,2016,2
2286,2286,385760,sports,nba 2k17,Single-player,59.99,2016,2
2287,2287,385770,action,time clickers,Single-player,0.0,2015,2
2288,2288,385830,action,burgers,Single-player,2.99,2015,0
2289,2289,385890,action,golden rush,Multi-player,0.0,2015,2
2290,2290,386070,strategy,planetary annihilation: titans,Single-player,39.99,2015,2
2291,2291,386180,action,crossout,Multi-player,0.0,2017,2
2292,2292,386360,action,smite®,Multi-player,0.0,2015,2
2293,2293,386510,action,pyramid raid,Single-player,2.99,2015,1
2294,2294,386880,action,rake,Single-player,4.99,2015,0
2295,2295,386940,action,ultimate chicken horse,Multi-player,14.99,2016,1
2296,2296,387240,action,steel rain,Single-player,9.99,2015,2
2297,2297,387290,action,ori and the blind forest: definitive edition,Single-player,19.99,2016,2
2298,2298,387340,action,hyperdimension neptunia u: action unleashed,Single-player,29.99,2016,2
2299,2299,387370,indie,sol 0: mars colonization,Single-player,3.99,2016,2
2300,2300,387860,adventure,the static speaks my name,Single-player,0.0,2015,2
2301,2301,387970,action,clown house (palyaço evi),Single-player,0.0,2015,0
2302,2302,387990,action,scrap mechanic,Single-player,19.99,2016,1
2303,2303,388080,utilities,borderless gaming,Single-player,3.99,2015,2
2304,2304,388090,action,five nights at freddys 4,Single-player,7.99,2015,2
2305,2305,388120,adventure,spakoyno: back to the ussr 2.0,Single-player,7.99,2016,0
2306,2306,388210,adventure,day of the tentacle remastered,Single-player,14.99,2016,1
2307,2307,388410,action,darksiders ii deathinitive edition,Single-player,29.99,2015,1
2308,2308,388880,adventure,oxenfree,Single-player,19.99,2016,2
2309,2309,389170,adventure,a lenda do herói - o herói desta canção,Single-player,15.99,2016,0
2310,2310,389220,action,maximum override,Single-player,6.99,2017,2
2311,2311,389430,action,knight online,Single-player,0.0,2016,0
2312,2312,389510,action,wild animal racing,Single-player,3.99,2016,2
2313,2313,389570,free to play,mitos.is: the game,Multi-player,0.0,2015,2
2314,2314,389870,adventure,mugen souls,Steam Achievements,19.99,2015,0
2315,2315,390290,adventure,bulb boy,Single-player,8.99,2015,2
2316,2316,390340,action,umbrella corps™/biohazard umbrella corps™,Single-player,29.99,2016,1
2317,2317,390520,action,pewdiepie: legend of the brofist,Single-player,7.99,2015,2
2318,2318,390670,free to play,steel ocean,Multi-player,0.0,2015,0
2319,2319,390730,action,sora,Single-player,8.99,2016,1
2320,2320,391040,racing,f1 2016,Single-player,59.99,2016,2
2321,2321,391070,action,stellar 2d,Single-player,0.99,2015,1
2322,2322,391260,action,labyronia rpg,Single-player,2.99,2015,2
2323,2323,391270,adventure,fingerbones,Single-player,0.0,2014,2
2324,2324,391460,action,warmode,Multi-player,0.0,2015,2
2325,2325,391540,indie,undertale,Single-player,9.99,2015,2
2326,2326,391720,adventure,layers of fear,Single-player,19.99,2016,2
2327,2327,391730,action,crashlands,Single-player,14.99,2016,2
2328,2328,392450,adventure,silver creek falls: chapter 1,Single-player,0.0,2015,2
2329,2329,393380,action,squad,Multi-player,39.99,2015,2
2330,2330,393410,action,world of soccer online,Multi-player,0.0,2015,2
2331,2331,393420,action,hurtworld,Multi-player,24.99,2015,0
2332,2332,393530,adventure,insanity clicker,Single-player,0.0,2016,1
2333,2333,393980,casual,pretty girls mahjong solitaire,Single-player,4.99,2015,2
2334,2334,394120,casual,atom universe,Multi-player,0.0,2017,1
2335,2335,394230,action,battleborn,Single-player,0.0,2016,1
2336,2336,394310,indie,punch club,Single-player,9.99,2016,2
2337,2337,394360,simulation,hearts of iron iv,Single-player,39.99,2016,0
2338,2338,394380,action,battlestick,Multi-player,0.0,2016,2
2339,2339,394510,action,helldivers™,Single-player,19.99,2015,2
2340,2340,394690,action,tower unite,Single-player,14.99,2016,0
2341,2341,395140,action,miracle fly,Single-player,7.99,2015,1
2342,2342,395200,action,ben and ed,Single-player,9.99,2015,2
2343,2343,395520,adventure,missing translation,Single-player,0.0,2015,2
2344,2344,395910,adventure,get rich or die gaming,Single-player,2.99,2010,1
2345,2345,396260,action,worlds fastest pizza,Single-player,2.99,2016,1
2346,2346,396480,action,battlevoid: harbinger,Single-player,9.99,2016,2
2347,2347,396650,action,ace academy,Single-player,19.99,2016,2
2348,2348,397040,action,sphere iii: enchanted world,Multi-player,0.0,2015,2
2349,2349,397060,free to play,faeria,Single-player,0.0,2017,2
2350,2350,397100,free to play,machinecraft,Single-player,0.0,2016,1
2351,2351,397340,indie,simpleplanes,Single-player,12.99,2015,2
2352,2352,397430,adventure,zoombinis,Single-player,9.99,2015,2
2353,2353,397500,action,labyronia rpg 2,Single-player,2.99,2015,1
2354,2354,397550,action,deus ex: revision,Single-player,0.0,2015,2
2355,2355,397570,action,shmadow,Single-player,1.99,2015,0
2356,2356,397680,action,firefight reloaded,Single-player,0.0,2015,0
2357,2357,397690,action,hyperspace invaders ii: pixel edition,Single-player,4.99,2015,2
2358,2358,397980,action,invasion,Single-player,1.99,2015,1
2359,2359,398070,action,protoshift,Single-player,0.99,2016,2
2360,2360,398100,casual,highschool romance,Single-player,9.99,2015,2
2361,2361,398710,action,timberman,Single-player,0.99,2015,2
2362,2362,398840,action,war of beach,Single-player,0.0,2015,2
2363,2363,399430,casual,tinboy,Single-player,0.99,2015,1
2364,2364,399790,adventure,destiny warriors rpg,Single-player,2.99,2015,2
2365,2365,400110,adventure,else heart.break(),Single-player,24.99,2015,2
2366,2366,400240,adventure,the deer,Single-player,0.99,2015,1
2367,2367,400250,adventure,heaven island - vr mmo,Single-player,0.99,2015,2
2368,2368,400790,action,the juicer,Single-player,0.99,2012,0
2369,2369,400800,racing,mxgp2 - the official motocross videogame,Single-player,39.99,2016,2
2370,2370,400910,action,rabi-ribi,Single-player,17.99,2016,2
2371,2371,401190,action,dinosaur hunt,Single-player,0.99,2015,2
2372,2372,401810,action,poi,Single-player,14.99,2017,2
2373,2373,402020,adventure,the park,Single-player,12.99,2015,0
2374,2374,402570,free to play,atlas reactor,Multi-player,0.0,2016,2
2375,2375,402620,adventure,kindred spirits on the roof,Single-player,34.99,2016,2
2376,2376,402630,adventure,the coma: cutting class,Single-player,0.0,2015,2
2377,2377,402840,casual,crusaders of the lost idols,Single-player,0.0,2015,2
2378,2378,403180,adventure,draw a stickman: epic 2,Single-player,4.99,2015,1
2379,2379,403190,indie,planetbase,Single-player,19.99,2015,2
2380,2380,403570,adventure,stigmat,Single-player,3.99,2015,2
2381,2381,403690,action,codename: rogue fleet,Online Multi-Player,0.0,2016,0
2382,2382,403700,action,zero punctuation: hatfall - hatters gonna hat edition,Single-player,4.99,2015,2
2383,2383,403740,casual,gaben: the final decision,Single-player,0.99,2015,1
2384,2384,403860,action,alpages : the five books,Single-player,0.99,2015,2
2385,2385,403900,action,clergy splode,Single-player,0.99,2015,0
2386,2386,404080,adventure,murder,Single-player,0.99,2015,2
2387,2387,404410,action,endless sky,Single-player,0.0,2015,2
2388,2388,404480,adventure,sc2vn - the esports visual novel,Single-player,0.0,2015,2
2389,2389,405010,action,bitardia,Single-player,4.99,2015,1
2390,2390,405310,action,lego® marvels avengers,Single-player,19.99,2016,2
2391,2391,405640,indie,pony island,Single-player,4.99,2016,2
2392,2392,405820,action,turok,Single-player,19.99,1997,2
2393,2393,406080,casual,ant war: domination,Single-player,2.99,2015,0
2394,2394,406150,adventure,refunct,Single-player,2.99,2015,2
2395,2395,406310,casual,stop online - battle of words,Multi-player,4.99,2016,2
2396,2396,407120,free to play,soccer manager 2016,Single-player,0.0,2015,2
2397,2397,407230,action,legend of mysteria rpg,Single-player,2.99,2015,2
2398,2398,407420,action,gabe newell simulator 2.0,Single-player,3.0,2015,2
2399,2399,407510,action,devilian,Multi-player,0.0,2015,2
2400,2400,407530,action,ark: survival of the fittest,Multi-player,59.99,2017,2
2401,2401,407600,action,raiden legacy - steam edition,Single-player,9.99,2015,2
2402,2402,407840,action,guardians of orion,Single-player,0.99,2015,1
2403,2403,407900,action,princess remedy in a world of hurt,Single-player,0.0,2014,2
2404,2404,408120,indie,cibele,Single-player,8.99,2015,1
