,código de videojuegos,genres,title,specs,price,release_year,sentiment_analysis
1984,343270,1,618,10,0.99,2013,2
1985,343360,4,1586,10,0.99,2015,1
1986,343710,1,1185,10,19.99,2015,0
1987,343750,7,837,10,0.0,2015,0
1988,343780,4,365,10,6.99,2015,2
1989,344040,1,2505,10,3.99,2015,1
1990,344630,1,1670,10,34.99,2015,2
1991,344740,0,489,10,14.99,2017,0
1992,344760,0,1749,6,19.99,2015,0
1993,344770,7,811,10,14.99,2015,2
1994,344820,7,865,10,9.99,2015,2
1995,344850,7,233,10,24.99,2015,2
1996,344860,1,494,10,2.99,2015,2
1997,345180,0,2490,10,19.99,2015,2
1998,345200,0,2164,10,5.99,2015,2
1999,345350,10,1261,10,19.99,2015,2
2000,345390,1,1203,10,24.99,2015,2
2001,345440,0,2475,10,9.99,2015,0
2002,345580,0,2457,10,9.99,2015,0
2003,345610,1,2229,10,39.99,2015,2
2004,345650,6,2561,10,0.0,2015,0
2005,345820,0,1914,10,19.99,2015,2
2006,346010,7,225,10,7.99,2015,2
2007,346110,0,138,10,59.99,2017,2
2008,346120,0,289,6,0.0,2014,2
2009,346180,0,527,10,1.99,2014,2
2010,346250,1,2271,10,0.0,2012,2
2011,346330,0,294,10,0.0,2016,1
2012,346370,0,1142,6,0.0,2015,0
2013,346560,1,1045,10,7.99,2015,2
2014,346610,7,1710,10,19.99,2016,0
2015,346900,4,54,10,0.0,2015,0
2016,346940,1,1910,10,19.99,2015,2
2017,347560,1,2175,10,0.99,2015,2
2018,347610,4,1057,10,7.99,2014,2
2019,347620,1,915,10,9.99,2015,1
2020,347670,0,1182,10,9.99,2015,0
2021,347830,10,787,10,29.99,2015,2
2022,348290,11,1076,10,4.99,2014,2
2023,348340,4,1940,10,1.99,2015,0
2024,348380,1,2239,10,1.99,2015,0
2025,348460,0,231,10,4.99,2016,1
2026,348470,0,1863,10,49.99,2015,2
2027,348490,0,230,10,9.99,2015,2
2028,348620,1,2500,10,4.99,2014,2
2029,348670,0,1117,6,0.99,2015,2
2030,348710,0,1852,10,49.99,2015,2
2031,349040,0,1455,10,29.99,2016,1
2032,349100,0,1499,10,1.99,2003,0
2033,349220,1,2194,10,9.99,2015,2
2034,349480,0,1403,6,0.0,2008,2
2035,349580,0,318,6,0.0,2015,1
2036,349650,1,2354,10,4.99,2013,0
2037,349700,0,1820,6,0.0,2015,1
2038,349720,4,170,10,0.0,2007,0
2039,349740,1,1919,10,2.99,2015,1
2040,350080,0,2566,10,19.99,2015,2
2041,350150,0,1879,10,14.99,2015,0
2042,350220,0,549,10,4.99,2015,1
2043,350310,0,258,10,59.99,2015,0
2044,350600,0,237,10,14.99,2016,2
2045,350810,0,1615,10,9.99,2015,2
2046,350970,0,1623,10,9.99,2015,0
2047,351050,11,473,10,9.99,2015,1
2048,351090,4,1748,10,9.99,2015,2
2049,351140,0,1839,6,0.0,2015,2
2050,351290,0,2140,6,4.99,2015,0
2051,351510,4,1704,6,9.99,2015,2
2052,351640,0,746,10,0.0,2015,2
2053,351700,7,2463,10,10.99,2016,2
2054,351710,10,1098,10,29.99,2015,2
2055,351730,1,1527,10,4.99,2016,2
2056,351790,1,1146,10,23.96,2015,2
2057,351800,1,600,10,0.0,2015,1
2058,351900,7,1661,10,1.99,2015,2
2059,351970,10,2160,10,49.99,2015,2
2060,351990,4,1781,10,9.99,2016,2
2061,352010,1,217,10,7.99,2015,2
2062,352130,7,1272,10,4.99,2003,2
2063,352190,13,2021,10,9.99,2015,2
2064,352400,0,1241,10,19.99,2015,2
2065,352460,0,544,6,14.99,2015,2
2066,352520,1,2290,10,9.99,2015,2
2067,352700,0,2107,7,0.0,2015,2
2068,352950,0,226,10,14.99,2016,2
2069,352960,0,2041,10,4.99,2015,2
2070,353090,0,382,10,4.99,2015,2
2071,353130,0,2338,6,0.0,2016,2
2072,353270,10,1099,10,29.99,2015,1
2073,353330,7,1289,10,9.99,2015,2
2074,353360,6,1083,10,0.0,2014,2
2075,353560,1,1634,10,2.99,2015,2
2076,353640,4,2395,10,9.99,2015,2
2077,354140,0,845,10,7.99,2015,0
2078,354160,9,2588,10,39.99,2015,0
2079,354240,4,1633,10,4.99,2015,2
2080,354290,0,1290,10,0.0,2016,2
2081,354380,0,156,10,9.99,2015,0
2082,354400,0,2155,10,4.99,2016,2
2083,354430,0,2047,10,9.99,1994,2
2084,354640,6,2283,10,0.0,2010,2
2085,355150,1,971,10,1.99,2015,2
2086,355180,0,415,10,0.0,2017,0
2087,355250,0,2060,10,9.99,1994,0
2088,355840,0,2139,6,0.0,2015,0
2089,355950,13,68,10,9.99,2015,0
2090,356070,0,428,10,2.99,2015,2
2091,356310,0,1380,10,0.0,2015,2
2092,356380,1,1540,10,0.99,2015,2
2093,356500,0,2049,10,5.99,2001,0
2094,356510,0,1980,10,9.99,2015,1
2095,356520,1,1643,10,0.0,2015,2
2096,356570,0,1588,10,12.89,2015,2
2097,356670,0,2027,10,0.0,2015,2
2098,357030,0,768,10,14.99,2016,2
2099,357070,0,2434,10,0.99,2015,2
2100,357330,0,1997,10,14.99,2015,1
2101,357340,0,414,10,14.99,2016,2
2102,357480,4,890,10,0.0,2015,2
2103,357600,4,2456,10,1.99,2015,0
2104,357650,0,1677,10,4.99,2017,2
2105,357900,1,1324,10,0.99,2015,0
2106,358090,1,506,10,14.99,2015,2
2107,358130,1,2204,10,14.99,2016,1
2108,358250,0,455,10,4.99,1992,2
2109,358260,0,493,10,4.99,1991,2
2110,358290,0,1070,10,4.99,1994,2
2111,358340,0,2569,10,4.99,1992,2
2112,358960,0,343,10,2.99,2015,2
2113,359040,1,2264,10,4.99,2015,2
2114,359050,0,1930,10,0.99,2015,0
2115,359550,0,2360,10,14.99,2015,0
2116,359800,6,449,10,0.0,2014,1
2117,359870,10,827,10,29.99,2016,2
2118,360170,0,1085,10,14.99,2016,2
2119,360550,7,503,10,5.99,2015,0
2120,360640,4,5,10,2.99,2015,1
2121,360730,6,348,10,0.0,2015,2
2122,360740,0,649,10,2.99,2015,2
2123,360870,4,2441,10,0.0,2015,2
2124,360940,0,2261,6,9.99,2015,0
2125,361280,7,2426,10,9.99,2016,2
2126,361630,0,18,10,0.0,2015,2
2127,361800,7,2403,6,19.99,2017,2
2128,362410,1,51,10,9.99,2015,0
2129,362620,7,1981,10,13.99,2015,2
2130,362680,1,876,10,14.99,2015,2
2131,362810,0,819,10,4.99,2015,0
2132,362890,0,252,10,19.99,2015,2
2133,362930,9,918,10,4.99,2013,1
2134,363270,0,1505,10,7.99,2016,1
2135,363360,0,1141,10,14.99,2015,2
2136,363480,0,970,10,0.0,2015,2
2137,363490,0,745,10,0.99,2015,2
2138,363680,13,210,10,39.99,2016,0
2139,363890,5,1826,12,79.99,2015,2
2140,363970,1,408,10,0.0,2015,2
2141,364050,0,780,10,3.99,2017,2
2142,364360,0,2378,10,59.99,2016,0
2143,364390,1,648,10,10.99,2016,2
2144,364420,0,1814,10,9.99,2015,0
2145,364450,7,886,10,0.0,2015,2
2146,364510,0,2396,10,8.99,2015,2
2147,364690,0,2115,10,0.99,2015,0
2148,365300,0,2399,10,0.0,2016,2
2149,365450,7,1003,10,9.99,2015,1
2150,365590,0,2366,10,49.99,2016,2
2151,365660,0,1522,10,14.99,2015,2
2152,365810,0,857,10,15.99,2017,2
2153,365900,1,1611,10,4.99,2015,0
2154,366040,0,1114,10,4.99,2015,2
2155,366160,0,1080,6,0.0,2016,2
2156,366220,1,2590,10,29.99,2015,0
2157,366440,0,1870,6,0.0,2016,2
2158,366760,4,52,10,2.99,2016,2
2159,366890,0,2637,10,4.99,2015,0
2160,367010,1,2485,10,11.99,2016,2
2161,367030,4,1278,10,0.99,2015,0
2162,367120,4,1890,10,0.0,2015,2
2163,367240,0,175,10,9.99,2015,0
2164,367270,0,113,10,17.99,2015,1
2165,367300,0,1617,10,2.99,2015,2
2166,367340,0,852,10,9.99,2016,1
2167,367450,7,1640,10,11.99,2016,2
2168,367500,0,658,10,29.99,2016,1
2169,367570,0,1538,10,0.99,2015,2
2170,367580,4,1075,10,0.99,2015,0
2171,367670,14,446,2,2.99,2015,2
2172,367780,0,63,10,4.99,2015,2
2173,368230,7,1194,10,4.99,2015,0
2174,368340,10,481,10,19.99,2015,2
2175,368360,1,19,10,9.99,2015,2
2176,368500,0,152,10,39.99,2015,2
2177,368720,0,1952,10,9.99,2015,0
2178,368730,0,1491,10,14.99,2015,1
2179,368740,0,1506,10,14.99,2016,2
2180,368860,0,916,10,14.99,2016,2
2181,368990,0,590,10,0.99,2015,2
2182,369040,0,2607,10,9.99,2015,2
2183,369060,0,107,10,9.99,2015,2
2184,369070,0,1959,10,12.99,2016,0
2185,369290,1,75,10,9.99,2015,2
2186,369300,1,58,10,9.99,2015,2
2187,369400,4,1250,10,0.0,2015,2
2188,369580,4,1498,10,2.99,2015,2
2189,370020,0,2171,10,9.99,2015,2
2190,370040,7,1263,10,4.99,2015,2
2191,370150,4,1277,10,4.99,2015,2
2192,370190,0,1841,10,0.0,2015,2
2193,370240,12,1463,10,59.99,2015,2
2194,370280,1,1883,10,2.99,2016,2
2195,370360,7,2347,10,6.99,2015,2
2196,370480,0,1612,10,9.99,2015,2
2197,370780,1,810,10,9.99,2015,1
2198,371100,0,2536,10,9.99,2015,2
2199,371190,11,1326,10,4.99,2008,2
2200,371200,7,1004,10,14.99,2016,2
2201,371420,7,2168,10,4.99,2015,1
2202,371500,0,973,10,0.99,2015,1
2203,371660,0,803,10,49.99,2016,2
2204,372000,6,2404,5,0.0,2016,2
2205,372210,0,2026,10,2.99,2015,1
2206,372540,0,2258,10,0.0,2016,2
2207,372800,1,1828,6,0.0,2015,2
2208,373180,0,1215,10,2.99,2015,2
2209,373360,0,354,10,6.99,2015,2
2210,373390,1,443,10,9.99,2015,2
2211,373420,1,629,10,39.99,2015,2
2212,373770,7,1254,10,2.99,2016,2
2213,374040,0,1648,10,19.99,2017,2
2214,374090,0,2559,10,6.99,2007,1
2215,374320,0,516,10,59.99,2016,2
2216,374450,13,379,10,4.99,2015,2
2217,374670,0,722,10,0.0,2016,1
2218,374950,1,56,10,1.99,2015,0
2219,375030,0,1212,10,1.99,2015,1
2220,375040,0,562,10,3.99,2015,2
2221,375220,4,251,10,0.0,2015,1
2222,375460,1,7,10,2.99,2015,0
2223,375510,1,1479,10,0.99,2015,2
2224,375600,0,73,6,0.0,2015,2
2225,375820,4,1087,10,9.99,2015,2
2226,375910,11,119,10,39.99,2015,2
2227,375950,4,2498,10,0.0,2015,2
2228,376210,0,2240,6,19.99,2015,2
2229,376300,0,987,10,29.99,2015,2
2230,376560,1,232,10,6.99,2015,2
2231,376570,6,2554,7,0.0,2014,2
2232,376770,4,234,10,6.99,2015,2
2233,376870,1,1392,10,24.99,2015,2
2234,376920,0,2333,10,0.99,2015,2
2235,377140,0,1058,7,17.99,2016,2
2236,377160,10,793,10,29.99,2015,2
2237,377860,0,1432,10,19.99,2015,2
2238,378370,0,1494,10,0.0,2015,0
2239,378580,0,2465,10,14.99,2015,2
2240,378660,1,280,10,4.99,2015,1
2241,378720,7,2314,10,19.99,2015,2
2242,378850,0,904,10,1.99,2015,0
2243,378930,0,1600,10,5.99,2016,1
2244,379720,0,638,10,29.99,2016,1
2245,379980,1,1580,10,9.99,2016,2
2246,380580,0,2007,10,0.99,2012,0
2247,380600,6,840,10,0.0,2015,2
2248,380840,0,2169,6,0.0,2007,2
2249,380860,0,193,10,5.99,2017,2
2250,381120,1,1928,10,9.99,2016,2
2251,381560,4,739,10,0.0,2015,0
2252,381850,1,1440,10,4.99,2015,2
2253,381990,6,655,10,0.0,2010,0
2254,382050,0,737,10,4.99,2016,0
2255,382490,0,1752,10,0.0,2015,1
2256,382890,10,824,10,15.99,2015,2
2257,383120,1,726,10,19.99,2015,2
2258,383150,0,540,10,19.99,2016,0
2259,383180,0,541,10,19.99,2016,0
2260,383230,0,685,10,12.99,2016,2
2261,383270,1,1086,10,14.99,2016,2
2262,383580,0,853,10,1.99,2016,2
2263,383750,0,895,10,6.99,2015,0
2264,383790,0,2285,6,19.99,2016,2
2265,383870,1,838,10,19.99,2016,2
2266,383980,7,1795,10,14.99,2017,1
2267,384000,0,480,10,8.99,2015,2
2268,384110,0,1591,10,12.99,2015,0
2269,384150,0,2174,10,0.0,2015,2
2270,384180,6,1682,10,0.0,2016,2
2271,384190,0,43,10,19.99,2016,2
2272,384300,14,464,11,14.99,2015,2
2273,384310,1,539,10,14.99,2015,2
2274,384360,4,834,10,1.87,2015,2
2275,384490,0,1465,10,29.99,2016,2
2276,384500,0,2635,10,9.99,2016,2
2277,384630,1,178,10,14.99,2015,2
2278,384980,4,204,10,0.0,2015,2
2279,385240,11,2437,10,2.99,2016,0
2280,385260,6,1221,10,0.0,2014,2
2281,385270,0,1167,10,3.99,2015,2
2282,385330,1,2087,10,2.99,2015,2
2283,385530,6,2640,10,0.0,2015,2
2284,385710,0,1131,10,4.99,2015,2
2285,385730,11,2591,10,49.99,2016,2
2286,385760,12,1464,10,59.99,2016,2
2287,385770,0,2336,10,0.0,2015,2
2288,385830,0,314,10,2.99,2015,0
2289,385890,0,949,6,0.0,2015,2
2290,386070,13,1625,10,39.99,2015,2
2291,386180,0,482,6,0.0,2017,2
2292,386360,0,1965,6,0.0,2015,2
2293,386510,0,1695,10,2.99,2015,1
2294,386880,0,1721,10,4.99,2015,0
2295,386940,0,2438,6,14.99,2016,1
2296,387240,0,2075,10,9.99,2015,2
2297,387290,0,1548,10,19.99,2016,2
2298,387340,0,1100,10,29.99,2016,2
2299,387370,7,1982,10,3.99,2016,2
2300,387860,1,2295,10,0.0,2015,2
2301,387970,0,413,10,0.0,2015,0
2302,387990,0,1878,10,19.99,2016,1
2303,388080,14,287,10,3.99,2015,2
2304,388090,0,846,10,7.99,2015,2
2305,388120,1,2008,10,7.99,2016,0
2306,388210,1,531,10,14.99,2016,1
2307,388410,0,523,10,29.99,2015,1
2308,388880,1,1568,10,19.99,2016,2
2309,389170,1,32,10,15.99,2016,0
2310,389220,0,1351,10,6.99,2017,2
2311,389430,0,1207,10,0.0,2016,0
2312,389510,0,2549,10,3.99,2016,2
2313,389570,6,1402,6,0.0,2015,2
2314,389870,1,1428,11,19.99,2015,0
2315,390290,1,310,10,8.99,2015,2
2316,390340,0,2445,10,29.99,2016,1
2317,390520,0,1601,10,7.99,2015,2
2318,390670,6,2074,6,0.0,2015,0
2319,390730,0,1993,10,8.99,2016,1
2320,391040,9,777,10,59.99,2016,2
2321,391070,0,2078,10,0.99,2015,1
2322,391260,0,1218,10,2.99,2015,2
2323,391270,1,833,10,0.0,2014,2
2324,391460,0,2534,6,0.0,2015,2
2325,391540,7,2450,10,9.99,2015,2
2326,391720,1,1225,10,19.99,2016,2
2327,391730,0,467,10,14.99,2016,2
2328,392450,1,1946,10,0.0,2015,2
2329,393380,0,2035,6,39.99,2015,2
2330,393410,0,2574,6,0.0,2015,2
2331,393420,0,1093,6,24.99,2015,0
2332,393530,1,1134,10,0.0,2016,1
2333,393980,4,1662,10,4.99,2015,2
2334,394120,4,165,6,0.0,2017,1
2335,394230,0,208,10,0.0,2016,1
2336,394310,7,1689,10,9.99,2016,2
2337,394360,11,1034,10,39.99,2016,0
2338,394380,0,215,6,0.0,2016,2
2339,394510,0,1042,10,19.99,2015,2
2340,394690,0,2381,10,14.99,2016,0
2341,395140,0,1397,10,7.99,2015,1
2342,395200,0,224,10,9.99,2015,2
2343,395520,1,1401,10,0.0,2015,2
2344,395910,1,934,10,2.99,2010,1
2345,396260,0,2576,10,2.99,2016,1
2346,396480,0,216,10,9.99,2016,2
2347,396650,0,45,10,19.99,2016,2
2348,397040,0,2018,6,0.0,2015,2
2349,397060,6,784,10,0.0,2017,2
2350,397100,6,1302,10,0.0,2016,1
2351,397340,7,1948,10,12.99,2015,2
2352,397430,1,2638,10,9.99,2015,2
2353,397500,0,1219,10,2.99,2015,1
2354,397550,0,598,10,0.0,2015,2
2355,397570,0,1925,10,1.99,2015,0
2356,397680,0,835,10,0.0,2015,0
2357,397690,0,1101,10,4.99,2015,2
2358,397980,0,1144,10,1.99,2015,1
2359,398070,0,1684,10,0.99,2016,2
2360,398100,4,1059,10,9.99,2015,2
2361,398710,0,2335,10,0.99,2015,2
2362,398840,0,2511,10,0.0,2015,2
2363,399430,4,2341,10,0.99,2015,1
2364,399790,1,592,10,2.99,2015,2
2365,400110,1,719,10,24.99,2015,2
2366,400240,1,2208,10,0.99,2015,1
2367,400250,1,1035,10,0.99,2015,2
2368,400790,0,2244,10,0.99,2012,0
2369,400800,9,1436,10,39.99,2016,2
2370,400910,0,1708,10,17.99,2016,2
2371,401190,0,614,10,0.99,2015,2
2372,401810,0,1635,10,14.99,2017,2
2373,402020,1,2273,10,12.99,2015,0
2374,402570,6,164,6,0.0,2016,2
2375,402620,1,1189,10,34.99,2016,2
2376,402630,1,2202,10,0.0,2015,2
2377,402840,4,485,10,0.0,2015,2
2378,403180,1,660,10,4.99,2015,1
2379,403190,7,1626,10,19.99,2015,2
2380,403570,1,2082,10,3.99,2015,2
2381,403690,0,416,7,0.0,2016,0
2382,403700,0,2627,10,4.99,2015,2
2383,403740,4,900,10,0.99,2015,1
2384,403860,0,90,10,0.99,2015,2
2385,403900,0,407,10,0.99,2015,0
2386,404080,1,1429,10,0.99,2015,2
2387,404410,0,729,10,0.0,2015,2
2388,404480,1,1873,10,0.0,2015,2
2389,405010,0,250,10,4.99,2015,1
2390,405310,0,1242,10,19.99,2016,2
2391,405640,7,1641,10,4.99,2016,2
2392,405820,0,2428,10,19.99,1997,2
2393,406080,4,125,10,2.99,2015,0
2394,406150,1,1747,10,2.99,2015,2
2395,406310,4,2085,6,4.99,2016,2
2396,407120,6,1979,10,0.0,2015,2
2397,407230,0,1233,10,2.99,2015,2
2398,407420,0,899,10,3.0,2015,2
2399,407510,0,605,6,0.0,2015,2
2400,407530,0,139,6,59.99,2017,2
2401,407600,0,1720,10,9.99,2015,2
2402,407840,0,985,10,0.99,2015,1
2403,407900,0,1671,10,0.0,2014,2
2404,408120,7,394,10,8.99,2015,1
2405,408740,4,1674,10,9.99,2016,1
2406,408900,0,2454,10,14.99,2016,2
2407,408990,7,2334,10,12.99,2015,2
2408,409000,10,1443,10,9.99,2016,0
2409,409160,6,650,10,0.0,2015,2
2410,409170,7,442,10,2.99,2016,2
2411,409440,1,1967,10,7.99,2016,2
2412,409450,7,2221,10,19.99,2015,2
2413,409490,0,1810,10,4.99,2015,2
2414,409510,0,929,6,0.0,2015,0
2415,409590,0,1196,10,9.99,2015,0
2416,409660,0,116,10,9.99,2016,0
2417,409670,0,1608,10,0.0,2015,2
2418,409710,0,241,10,19.99,2016,2
2419,410210,7,105,10,0.99,2015,0
2420,410320,0,702,10,49.99,2016,2
2421,410340,7,1260,10,19.99,2015,2
2422,410670,0,2109,10,0.99,2016,2
2423,410820,0,2069,10,11.99,2016,2
2424,411080,0,1931,10,1.99,2016,2
2425,411370,0,1363,10,24.99,2016,2
2426,411560,4,1772,10,0.99,2015,2
2427,411570,7,2633,10,7.99,2011,0
2428,411830,0,1891,10,29.99,2016,2
2429,411960,0,2431,10,14.99,2016,2
2430,412140,1,715,10,0.0,2015,2
2431,412400,0,922,10,0.0,2015,2
2432,412450,0,2193,6,19.99,2016,1
2433,412470,0,1381,6,0.0,2015,2
2434,412730,1,534,10,4.99,2015,1
2435,412830,1,2077,10,34.99,2016,2
2436,412880,0,665,10,4.99,2015,2
2437,412940,1,185,10,0.0,2015,2
2438,413150,7,2063,10,14.99,2016,2
2439,413170,0,1374,10,0.0,2016,2
2440,413410,1,510,10,19.99,2016,2
2441,413420,1,509,10,19.99,2016,2
2442,414080,1,1257,10,8.99,2015,2
2443,414190,0,1175,10,14.99,2016,2
2444,415030,0,1530,10,4.99,2015,2
2445,415080,4,505,10,4.99,2016,2
2446,415420,0,1503,10,2.99,2015,1
2447,415480,10,1096,10,29.99,2016,0
2448,415740,0,1525,10,9.99,2016,2
2449,416130,0,2589,10,0.0,2015,2
2450,416210,7,264,10,14.99,2017,0
2451,416450,6,725,6,0.0,2016,2
2452,416550,0,1830,10,0.99,2015,1
2453,416640,7,607,10,5.99,2015,2
2454,416670,6,996,6,0.0,2015,2
2455,416760,1,1592,10,4.99,2015,2
2456,417750,0,1230,10,6.99,2016,2
2457,417860,1,723,10,0.0,2015,1
2458,417990,1,1322,10,19.99,2016,2
2459,418070,4,2425,10,0.99,2015,2
2460,418300,0,2548,10,5.99,2015,2
2461,418340,0,1842,10,19.99,2016,2
2462,418910,7,1111,10,4.99,2015,2
2463,419460,1,2183,10,9.99,2016,2
2464,420740,1,2207,10,0.99,2015,2
2465,420930,1,387,10,14.99,2016,0
2466,421040,4,1628,10,2.99,2016,2
2467,421630,7,35,10,3.99,2015,2
2468,421670,6,502,10,0.0,2016,2
2469,422420,4,948,10,14.99,2016,2
2470,422970,0,601,10,4.99,2016,2
2471,423120,7,433,10,3.99,2015,2
2472,423230,0,896,10,19.99,2016,0
2473,423320,7,1596,10,3.99,2015,0
2474,423580,11,1678,10,19.99,2016,2
2475,423700,4,131,10,6.99,2016,2
2476,423880,4,352,10,0.0,2015,2
2477,424280,0,1151,10,0.0,2016,1
2478,424370,0,2563,10,19.99,2016,2
2479,425220,0,1531,10,49.99,2016,2
2480,426000,7,1090,10,6.99,2016,2
2481,427100,11,814,10,34.99,2016,2
2482,427190,0,547,10,19.99,2016,2
2483,427250,7,21,10,14.99,2016,2
2484,427270,0,1544,10,0.0,2017,2
2485,427520,4,782,10,20.0,2016,2
2486,427730,0,2547,6,4.99,2015,2
2487,427810,7,326,10,6.99,2016,0
2488,427950,0,2309,10,9.99,2015,2
2489,427980,1,128,10,4.99,2016,2
2490,428220,0,2427,10,14.99,2016,2
2491,428550,0,1404,10,9.99,2016,0
2492,428690,7,2616,10,24.99,2016,2
2493,428880,1,2276,10,9.99,2016,2
2494,428900,0,1265,10,1.99,2016,2
2495,428950,0,1205,10,0.99,2016,0
2496,429050,0,812,10,14.99,2016,0
2497,429300,4,1892,10,0.0,2016,2
2498,429490,0,1767,10,5.99,2015,0
2499,429570,1,2303,10,14.99,2016,1
2500,429680,6,2016,10,0.0,2016,2
2501,429700,0,2037,10,4.99,2016,2
2502,429720,1,1121,10,3.99,2016,2
2503,430440,0,1517,6,0.0,2016,2
2504,431240,4,950,10,5.99,2016,2
2505,431360,0,2253,10,0.0,2016,2
2506,431500,0,406,10,0.0,2016,2
2507,431510,1,1444,10,0.0,2016,2
2508,431560,0,1025,10,2.99,2016,2
2509,431770,4,1794,4,2.99,2016,1
2510,431840,1,16,10,0.99,2016,2
2511,432020,11,2545,10,0.99,2016,2
2512,433340,0,1964,10,19.99,2017,2
2513,433530,0,1040,10,19.99,2017,1
2514,433850,0,999,6,19.99,2016,0
2515,433950,0,243,10,0.99,2016,2
2516,434020,1,1224,10,8.99,2016,1
2517,434250,0,1338,10,0.99,2016,2
2518,434260,4,1439,10,0.99,2016,2
2519,434370,1,315,10,2.99,2016,2
2520,434420,0,2200,10,1.99,2016,2
2521,434570,0,268,10,0.99,2016,1
2522,434620,4,1696,10,1.99,2016,2
2523,434730,0,1005,10,1.99,2016,0
2524,434780,0,2278,10,0.99,2016,1
2525,435030,1,1285,10,0.0,2016,2
2526,435120,1,1840,10,1.99,2016,0
2527,435530,0,2223,10,14.99,2016,2
2528,436110,0,1359,10,0.0,2016,0
2529,436150,4,956,6,0.0,2016,2
2530,436470,0,913,10,4.99,2016,2
2531,436500,1,608,10,9.99,2016,2
2532,438080,0,2137,10,1.99,2016,2
2533,438270,1,1227,10,6.99,2016,2
2534,438640,0,1245,10,29.99,2016,2
2535,438680,4,1534,10,0.0,2016,2
2536,438790,0,1723,7,2.99,2016,0
2537,438920,13,1235,10,0.0,2016,2
2538,439940,4,1293,10,0.0,2016,2
2539,441050,4,1638,10,2.99,2016,1
2540,441790,0,875,10,9.99,2017,2
2541,441830,10,1105,10,39.99,2016,2
2542,441870,4,1557,10,2.99,2016,2
2543,442080,1,1779,10,0.0,2016,2
2544,443580,4,126,10,0.0,2016,2
2545,443810,1,2328,10,14.99,2016,2
2546,444000,7,2121,10,7.99,2016,0
2547,444090,0,1577,6,0.0,2016,0
2548,444190,0,1669,10,7.99,2016,2
2549,444250,4,483,10,0.0,2017,1
2550,444640,0,278,1,0.0,2016,2
2551,444880,0,560,6,2.99,2016,2
2552,445130,4,2186,10,0.0,2016,2
2553,445750,1,1902,10,0.99,2016,2
2554,446020,1,1162,10,14.99,2016,2
2555,446120,0,313,10,14.99,2016,2
2556,446380,4,1992,10,4.99,2016,0
2557,446470,11,1480,10,4.99,2016,1
2558,448370,0,1155,10,5.99,2016,2
2559,448510,0,1563,10,16.99,2016,2
2560,448530,7,2036,10,3.99,2016,2
2561,449020,6,2195,10,0.0,2016,2
2562,449040,6,1166,10,0.0,2016,1
2563,449050,4,1804,10,0.0,2016,1
2564,449140,6,1156,10,0.0,2016,1
2565,449470,1,167,10,0.0,2016,2
2566,449540,4,2318,10,0.99,2016,2
2567,449550,0,381,10,3.99,2016,1
2568,449680,0,1861,10,0.99,2016,0
2569,449940,0,0,10,3.99,2016,2
2570,451000,0,721,10,3.99,2016,2
2571,454070,7,292,10,0.0,2016,0
2572,454320,7,2282,10,1.99,2016,2
2573,454890,0,1680,10,0.99,2016,0
2574,455490,1,636,10,2.99,2016,1
2575,455910,0,2057,10,9.99,1998,2
2576,457520,0,1424,10,1.99,2016,2
2577,458000,1,1332,10,14.99,2016,2
2578,458830,7,1977,10,4.99,2016,2
2579,459820,4,486,10,0.0,2016,2
2580,459910,0,11,10,3.99,2016,0
2581,460120,10,1360,10,39.99,2016,2
2582,461400,0,1341,10,2.99,2016,2
2583,461560,1,1327,10,0.0,2016,2
2584,461680,6,872,10,0.0,2016,2
2585,461880,4,1102,10,2.99,2016,2
2586,462930,4,55,10,0.0,2016,0
2587,463110,1,807,10,0.99,2016,2
2588,463210,0,2071,10,0.99,2016,0
2589,463390,4,1533,10,0.0,2016,2
2590,463550,0,1472,10,2.99,2016,1
2591,464780,1,393,10,0.0,2016,2
2592,466910,4,2577,6,0.0,2016,0
2593,467820,0,2625,7,5.99,2016,2
2594,467900,0,2149,10,14.99,2016,2
2595,468560,1,261,6,0.0,2016,0
2596,472060,6,1550,10,0.0,2016,2
2597,473460,1,1367,10,9.99,2016,1
2598,474010,1,2266,10,0.0,2016,2
2599,474030,1,2184,10,0.0,2016,2
2600,474750,1,1751,10,2.99,2016,2
2601,475490,1,1323,10,19.99,2016,0
2602,476460,4,1604,10,0.0,2016,2
2603,477160,1,1088,10,14.99,2016,2
2604,477310,7,1999,10,0.99,2016,2
2605,479260,0,504,10,2.99,2016,1
2606,482920,1,1047,10,0.0,2016,0
2607,485380,7,2542,10,4.99,2016,0
2608,485800,4,1832,10,0.0,2016,2
2609,485890,11,2110,10,0.99,2016,1
2610,487220,4,882,10,0.99,2016,2
2611,488280,4,989,10,0.99,2016,0
2612,488660,4,1179,10,9.99,2016,1
2613,489220,1,2453,10,0.99,2016,2
2614,491130,6,1745,10,0.0,2016,2
2615,491260,0,2157,10,1.99,2016,1
2616,493370,1,1717,10,0.0,2016,2
2617,494470,1,1437,10,9.99,2016,1
2618,495890,4,1410,10,0.99,2016,0
2619,495910,0,680,7,0.0,2016,2
2620,496300,7,1195,10,14.99,2016,2
2621,496890,1,1756,10,2.99,2016,1
2622,497180,9,2091,10,4.99,2016,2
2623,497850,7,22,10,14.99,2016,2
2624,498240,1,197,10,24.99,2016,2
2625,498580,0,149,10,0.99,2016,2
2626,499100,1,513,10,9.99,2016,2
2627,499440,4,1206,10,0.99,2016,2
2628,501760,0,877,10,0.99,2016,0
